Rowid,AS_LOCATIONS2011,X,Y,A2011175_chloro,A2011176_chloro,A2011177_chloro,A2011178_chloro,A2011179_chloro,A2011180_chloro,A2011181_chloro,A2011182_chloro
943,1985192381,-91.44052251,28.87553648,0,0,0,0,20.50472069,0,0,3.755569935
944,1985192381,-91.27068611,28.87551586,0,0,0,0,23.40992928,0,8.190440178,0
945,1985192381,-90.71154,28.87472193,0,3.071259975,0,0,0,0,0,4.523960114
946,1985192381,-90.49254128,28.87393333,0,0,0,0,0,0,3.958389997,1.057250023
947,1985192381,-92.23724983,28.87282435,0,3.504260063,0,0,6.59953022,0,1.956060052,3.193510056
948,1985192381,-91.46510377,28.87223225,0,0,0,0,21.15143013,0,6.323080063,2.896759987
949,1985192381,-92.23678126,28.87183875,0,3.504260063,0,0,6.59953022,0,1.956060052,3.193510056
950,1985192381,-93.65175,28.8716,0,0,0,0,0,0,1.500360012,0
951,1985192381,-91.87057397,28.871522,0,3.184269905,0,0,14.81628036,0,6.797200203,1.33573997
952,1985192381,-91.09586466,28.87151949,0,0,0,0,28.17795944,0,5.873539925,4.288919926
953,1985192381,-90.3286342,28.86989763,0,1.760660052,0,0,0,0,7.406320095,0
954,1985192381,-91.45007233,28.86923305,0,0,0,0,21.15143013,0,6.323080063,2.896759987
955,1985192381,-92.5800486,28.8690971,0,0,0,0,3.097249985,0,2.292589903,0
956,1985192381,-91.668009,28.86727657,0,0,0,0,14.21201992,0,5.053880215,0
957,1985192381,-93.1825,28.8663,0,0,0,0,0,0,3.146569967,0
958,1985192381,-90.16768136,28.86608685,0,2.473540068,0,0,0,0,11.53050995,0
959,1985192381,-92.95558818,28.86548058,0,0,0,0,2.270940065,0,1.963999987,0
960,1985192381,-92.33934133,28.86502528,0,2.866699934,0,0,4.511350155,0,2.025219917,0
961,1985192381,-90.16340647,28.86368139,0,3.100569963,0,0,0,0,14.86913013,0
962,1985192381,-89.9498,28.86306667,0,0,0,0,0,0,14.61104012,9.506279945
963,1985192381,-91.09477758,28.86296927,0,0,0,0,28.17795944,0,5.873539925,4.288919926
964,1985192381,-91.46851667,28.86033333,0,0,0,0,21.15143013,0,6.323080063,2.896759987
965,1985192381,-91.27793333,28.86021667,0,0,0,0,23.57877922,0,7.799369812,0
966,1985192381,-92.07331703,28.85981361,0,3.01534009,0,0,14.26533985,0,2.992799997,1.561840057
967,1985192381,-91.38145793,28.85973792,0,0,0,0,21.85923004,0,6.864190102,2.958220005
968,1985192381,-90.13385,28.85935,0,3.100569963,0,0,0,0,14.86913013,0
969,1985192381,-92.96575828,28.85889393,0,0,0,0,0,0,1.957380056,0
970,1985192381,-91.8680834,28.85856835,0,3.184269905,0,0,14.81628036,0,6.797200203,1.33573997
971,1985192381,-92.25300961,28.85743841,0,3.512109995,0,0,6.1603899,0,1.470080018,3.487600088
972,1985192381,-89.85676586,28.85696488,0,0,11.33213997,0,0,0,18.33699036,0
973,1985192381,-91.66291779,28.85685879,0,0,0,0,19.23977089,0,0,3.443300009
974,1985192381,-92.25244596,28.85682232,0,3.512109995,0,0,6.1603899,0,1.470080018,3.487600088
975,1985192381,-90.1644267,28.85625655,0,3.100569963,0,0,0,0,14.86913013,0
976,1985192381,-90.87113333,28.85558333,0,0,0,0,0,0,0,4.101419926
977,1985192381,-91.10080697,28.8540011,0,0,0,0,28.17795944,0,5.873539925,4.288919926
978,1985192381,-90.16295116,28.85318711,0,3.100569963,0,0,0,0,14.86913013,0
979,1985192381,-92.77570642,28.85153229,0,0,0,0,1.623759985,0,1.16316998,0
980,1985192381,-91.86038569,28.85094108,0,3.184269905,0,0,14.81628036,0,6.797200203,1.33573997
981,1985192381,-90.87299085,28.84957819,0,0,0,0,0,0,0,4.101419926
982,1985192381,-91.66161575,28.84745952,0,0,0,0,19.23977089,0,0,3.443300009
983,1985192381,-92.2702636,28.84715189,0,3.512109995,0,0,6.1603899,0,1.470080018,3.487600088
984,1985192381,-90.1635564,28.84695326,0,3.100569963,0,0,0,0,14.86913013,0
985,1985192381,-90.16621239,28.8468929,0,3.100569963,0,0,0,0,14.86913013,0
986,1985192381,-91.37734604,28.84627698,0,0,0,0,21.85923004,0,6.864190102,2.958220005
987,1985192381,-91.10181516,28.84442624,0,0,0,0,28.17795944,0,5.873539925,4.288919926
988,1985192381,-91.85896667,28.84358333,0,3.184269905,0,0,14.81628036,0,6.797200203,1.33573997
989,1985192381,-93.85501667,28.83923333,0,0,0,0,0,0,0.932659984,0
990,1985192381,-92.59471263,28.83775409,0,0,0,0,3.281529903,0,1.658450007,0
991,1985192381,-90.49359524,28.83588497,0,0,0,0,0,0,3.958389997,1.057250023
992,1985192381,-91.37371319,28.83552958,0,0,0,0,28.63195992,0,7.656209946,5.872859955
993,1985192381,-92.77444403,28.83540759,0,0,0,0,1.623759985,0,1.16316998,0
994,1985192381,-92.28091127,28.83501657,0,3.512109995,0,0,6.1603899,0,1.470080018,3.487600088
995,1985192381,-90.69703423,28.83331422,0,1.939020038,0,0,0,0,0,0
996,1985192381,-92.08843333,28.832,0,2.576139927,0,0,8.25578022,0,3.597899914,1.765359998
997,1985192381,-92.59899805,28.83068172,0,0,0,0,2.510050058,0,1.716230035,0
998,1985192381,-91.50229547,28.83049407,0,0,0,0,17.26851082,0,3.869080067,2.442579985
999,1985192381,-92.32979918,28.82868054,0,2.220720053,0,0,4.525279999,0,1.250730038,0
1000,1985192381,-92.78598554,28.82818651,0,0,0,0,1.57328999,0,1.136279941,0
1001,1985192381,-92.59499868,28.82791047,0,0,0,0,2.510050058,0,1.716230035,0
1002,1985192381,-90.29536667,28.82563333,0,1.738250017,0,0,0,0,6.930850029,2.634079933
1003,1985192381,-91.85388581,28.82543754,0,3.102809906,0,0,12.37662029,0,5.696589947,1.430870056
1004,1985192381,-91.88858262,28.82479802,0,2.37887001,0,0,12.92156029,0,3.683150053,1.674849987
1005,1985192381,-90.16481667,28.82428333,0,2.785909891,0,0,0,0,0,0
1006,1985192381,-89.74508333,28.82386667,0,0,11.1800499,0,0,0,15.70699024,0
1007,1985192381,-91.09873534,28.82274718,0,0,0,0,16.12210083,0,5.129449844,2.83743
1008,1985192381,-92.32814593,28.8226824,0,2.220720053,0,0,4.525279999,0,1.250730038,0
1009,1985192381,-91.68009466,28.8225375,0,0,0,0,12.48569012,0,4.80712986,0
1010,1985192381,-91.85045873,28.82222874,0,3.102809906,0,0,12.37662029,0,5.696589947,1.430870056
1011,1985192381,-92.78157061,28.82214633,0,0,0,0,1.57328999,0,1.136279941,0
1012,1985192381,-92.32785352,28.82122067,0,2.220720053,0,0,4.525279999,0,1.250730038,0
1013,1985192381,-92.59862655,28.82103814,0,0,0,0,2.510050058,0,1.716230035,0
1014,1985192381,-92.29061026,28.82087708,0,2.36593008,0,0,4.007989883,0,1.422070026,0
1015,1985192381,-92.32648333,28.81945,0,2.220720053,0,0,4.525279999,0,1.250730038,0
1016,1985192381,-91.09928534,28.81666384,0,0,0,0,16.12210083,0,5.129449844,2.83743
1017,1985192381,-91.47565345,28.81626009,0,0,0,0,18.60733986,0,5.296299934,0
1018,1985192381,-91.66731696,28.81525371,0,0,0,0,12.48569012,0,4.80712986,0
1019,1985192381,-91.09966339,28.81348579,0,0,0,0,16.12210083,0,5.129449844,2.83743
1020,1985192381,-91.5278999,28.81330223,0,0,0,0,17.26851082,0,3.869080067,2.442579985
1021,1985192381,-90.8716819,28.81321189,0,0,0,0,0,0,3.68005991,3.256309986
1022,1985192381,-89.95019775,28.81252977,0,0,0,0,0,0,14.60488987,10.27398014
1023,1985192381,-90.87424189,28.81192441,0,0,0,0,0,0,3.68005991,3.256309986
1024,1985192381,-91.64146056,28.8107793,0,0,0,0,15.47264004,0,3.857709885,3.77786994
1025,1985192381,-91.8466002,28.8104239,0,3.102809906,0,0,12.37662029,0,5.696589947,1.430870056
1026,1985192381,-91.89503333,28.81008333,0,2.37887001,0,0,12.92156029,0,3.683150053,1.674849987
1027,1985192381,-90.1254,28.80921667,0,2.785909891,0,0,0,0,0,0
1028,1985192381,-91.28996736,28.80748302,0,0,0,0,18.99426079,0,9.003780365,0
1029,1985192381,-90.87081765,28.80738744,0,0,0,0,0,0,3.68005991,3.256309986
1030,1985192381,-91.36709605,28.80738055,0,2.412739992,0,0,21.79000092,0,6.044720173,2.674499989
1031,1985192381,-91.53135911,28.80732384,0,0,0,0,17.26851082,0,3.869080067,2.442579985
1032,1985192381,-91.10141667,28.80558333,0,0,0,0,16.12210083,0,5.129449844,2.83743
1033,1985192381,-91.33586408,28.80530486,0,2.412739992,0,0,21.79000092,0,6.044720173,2.674499989
1034,1985192381,-90.33496849,28.80467249,0,1.836390018,0,0,0,0,6.07502985,1.881739974
1035,1985192381,-91.5405005,28.80421032,0,0,0,0,17.26851082,0,3.869080067,2.442579985
1036,1985192381,-92.60802637,28.80357678,0,0,0,0,2.510050058,0,1.716230035,0
1037,1985192381,-91.90313333,28.80175,0,2.37887001,0,0,12.92156029,0,3.683150053,1.674849987
1038,1985192381,-91.28638333,28.79675,0,0,0,0,18.99426079,0,9.003780365,0
1039,1985192381,-92.36929413,28.79668871,0,2.383909941,0,0,4.097990036,0,1.181740046,0
1040,1985192381,-91.48118333,28.7962,0,0,0,0,18.60733986,0,5.296299934,0
1041,1985192381,-89.92628333,28.7951,0,0,0,0,0,0,14.60488987,10.27398014
1042,1985192381,-91.29168333,28.79476667,0,0,0,0,24.3019104,0,7.499360085,0
1043,1985192381,-90.16626653,28.79443202,0,2.785909891,0,0,0,0,0,0
1044,1985192381,-92.95776056,28.7941547,0,0,0,0,0,0,1.748440027,0
1045,1985192381,-92.78830243,28.79365874,0,0,0,0,1.57328999,0,1.136279941,0
1046,1985192381,-92.97054324,28.79340328,0,0,0,0,0,0,1.397169948,0
1047,1985192381,-91.55463308,28.79194828,0,2.13428998,0,0,18.10601997,0,3.894659996,3.136640072
1048,1985192381,-92.61010774,28.79124221,0,0,0,0,1.043439984,0,1.554579973,0
1049,1985192381,-90.24414455,28.79053802,0,1.969409943,0,0,0,0,0,0
1050,1985192381,-93.85842976,28.79038038,0,0,0,0,0,0,0,0
1051,1985192381,-90.46151667,28.7898,0,1.904279947,0,0,0,0,3.349329948,0.974889994
1052,1985192381,-90.1622459,28.78830164,0,3.061049938,0,0,0,0,0,0
1053,1985192381,-89.92306776,28.78818197,0,0,0,0,0,0,0,0
1054,1985192381,-91.35714689,28.78529374,0,0,0,0,17.32789993,0,5.771780014,2.419549942
1055,1985192381,-90.53061463,28.78400348,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1056,1985192381,-90.53061463,28.78400348,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1057,1985192381,-90.16754251,28.7836428,0,2.598469973,0,0,0,0,0,0
1058,1985192381,-92.61366053,28.78311491,0,0,0,0,1.043439984,0,1.554579973,0
1059,1985192381,-93.06401569,28.78296667,0,0,0,0,0,0,2.163160086,0
1060,1985192381,-89.91731667,28.78258333,0,0,0,0,0,0,0,0
1061,1985192381,-90.54244521,28.78199125,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1062,1985192381,-91.10472242,28.78103073,0,0,0,0,12.48789978,0,4.946670055,2.422899961
1063,1985192381,-92.79318266,28.78082682,0,0,0,0,1.585960031,0,1.161620021,0
1064,1985192381,-90.8717895,28.78035746,0,0,0,0,0,0,2.571340084,2.567679882
1065,1985192381,-91.8363923,28.78032013,0,2.602859974,0,0,9.788419724,0,5.932579994,1.209890008
1066,1985192381,-92.96846667,28.77946667,0,0,0,0,0,0,1.291569948,0
1067,1985192381,-91.49032075,28.77839191,0,1.939939976,0,0,16.43391991,0,4.279379845,0
1068,1985192381,-90.11391667,28.7782,0,3.110759974,0,0,0,0,0,0
1069,1985192381,-92.37459552,28.77818821,0,3.217789888,0,0,4.529510021,0,1.359879971,0
1070,1985192381,-90.53894778,28.77683868,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1071,1985192381,-90.53761445,28.77625535,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1072,1985192381,-90.53247908,28.77611779,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1073,1985192381,-92.96940048,28.7759508,0,0,0,0,0,0,1.291569948,0
1074,1985192381,-92.37305931,28.77522803,0,3.217789888,0,0,4.529510021,0,1.359879971,0
1075,1985192381,-90.53052261,28.77496947,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1076,1985192381,-90.55128579,28.77352538,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1077,1985192381,-89.93430296,28.77318245,0,0,0,0,0,0,0,0
1078,1985192381,-92.80329604,28.77260635,0,0,0,0,1.585960031,0,1.161620021,0
1079,1985192381,-92.62799379,28.7724024,0,0,0,0,1.071349978,0,1.510419965,0
1080,1985192381,-91.58495921,28.77198882,0,0,0,0,15.73202991,0,3.557009935,2.055670023
1081,1985192381,-90.52413927,28.77175281,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1082,1985192381,-90.52899406,28.77138053,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1083,1985192381,-90.55407598,28.77087803,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1084,1985192381,-92.37439282,28.77005986,0,3.217789888,0,0,4.529510021,0,1.359879971,0
1085,1985192381,-91.69878333,28.76966667,0,0,0,0,15.78612041,0,3.594439983,2.553659916
1086,1985192381,-90.55456892,28.76852677,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1087,1985192381,-90.55442927,28.76848427,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1088,1985192381,-90.55426423,28.76843404,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1089,1985192381,-90.51882948,28.76688121,0,1.891479969,0,0,0,0,1.800029993,1.007150054
1090,1985192381,-92.80629536,28.76627377,0,0,0,0,1.585960031,0,1.161620021,0
1091,1985192381,-91.34382736,28.76407187,0,0,0,0,17.32789993,0,5.771780014,2.419549942
1092,1985192381,-91.35867758,28.76375867,0,0,0,0,17.32789993,0,5.771780014,2.419549942
1093,1985192381,-90.49969344,28.76171257,0,1.904279947,0,0,0,0,3.349329948,0.974889994
1094,1985192381,-90.00306244,28.76161991,0,0,0,0,0,0,0,0
1095,1985192381,-92.37951667,28.76136667,0,2.313770056,0,0,3.99409008,0,1.163239956,0
1096,1985192381,-93.85729903,28.76101743,0,0,0,0,0,0,0,0
1097,1985192381,-92.1389072,28.76080917,0,0,0,0,7.017179966,0,4.04651022,1.256909966
1098,1985192381,-90.55491747,28.75941899,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1099,1985192381,-90.11596277,28.75867291,0,3.110759974,0,0,0,0,0,0
1100,1985192381,-89.96006812,28.75742535,0,0,0,0,0,0,0,0
1101,1985192381,-92.1408,28.7572,0,0,0,0,7.017179966,0,4.04651022,1.256909966
1102,1985192381,-91.82952885,28.75718423,0,0,0,0,11.47681999,0,6.088190079,1.306499958
1103,1985192381,-92.80701667,28.75673333,0,0,0,0,1.585960031,0,1.161620021,0
1104,1985192381,-90.86906667,28.7566,0,0,0,0,0,0,2.571340084,2.567679882
1105,1985192381,-92.14849298,28.75630252,0,0,0,0,7.017179966,0,4.04651022,1.256909966
1106,1985192381,-90.1150461,28.75583958,0,3.110759974,0,0,0,0,0,0
1107,1985192381,-89.56065,28.7556,0,0,10.45131969,0,0,0,10.90283012,0
1108,1985192381,-91.49795,28.75498333,0,1.939939976,0,0,16.43391991,0,4.279379845,0
1109,1985192381,-90.49391144,28.7545308,0,1.904279947,0,0,0,0,3.349329948,0.974889994
1110,1985192381,-90.11446277,28.75402291,0,3.110759974,0,0,0,0,0,0
1111,1985192381,-90.48390048,28.75243254,0,1.904279947,0,0,0,0,3.349329948,0.974889994
1112,1985192381,-91.82644564,28.75116493,0,0,0,0,11.47681999,0,6.088190079,1.306499958
1113,1985192381,-92.13201667,28.75111667,0,0,0,0,7.017179966,0,4.04651022,1.256909966
1114,1985192381,-90.56007413,28.75086819,0,2.025190115,0,0,0,0,1.744199991,1.140310049
1115,1985192381,-89.64705,28.75045,0,0,9.390609741,0,0,0,14.60898018,0
1116,1985192381,-89.99295341,28.74983393,0,0,0,0,0,0,0,0
1117,1985192381,-91.70761667,28.74938333,0,0,0,0,10.8515501,0,3.583739996,2.50067997
1118,1985192381,-90.15414946,28.74859401,0,0,0,0,0,0,0,0
1119,1985192381,-90.47092959,28.74712831,0,1.973620057,0,0,0,0,0,0
1120,1985192381,-91.33659404,28.74705487,0,0,0,0,16.34339905,0,5.057750225,0
1121,1985192381,-90.56231873,28.74626487,0,1.834089994,0,0,0,0,0,0
1122,1985192381,-91.93525175,28.74613965,0,1.342720032,0,0,9.085820198,0,3.352880001,1.569360018
1123,1985192381,-92.38383333,28.74603333,0,1.563570023,0,0,2.614929914,0,0.783860028,0
1124,1985192381,-92.8004008,28.74581807,0,0,0,0,1.332460046,0,1.157899976,0
1125,1985192381,-92.97193333,28.74571667,0,0,0,0,0,0,1.250720024,0
1126,1985192381,-92.6306,28.74561667,0,0,0,0,0.89734,0,1.088279963,0
1127,1985192381,-91.62896667,28.7456,0,0,0,0,14.70969009,0,3.227420092,0
1128,1985192381,-90.11197032,28.7449138,0,0,0,0,0,0,0,0
1129,1985192381,-92.79653926,28.74394194,0,0,0,0,1.332460046,0,1.157899976,0
1130,1985192381,-92.43266629,28.74388719,0,2.335540056,0,0,1.140740037,0,0.77798003,0
1131,1985192381,-91.33307588,28.74374137,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1132,1985192381,-90.4628349,28.74337224,0,1.973620057,0,0,0,0,0,0
1133,1985192381,-92.43604429,28.74118843,0,2.335540056,0,0,1.140740037,0,0.77798003,0
1134,1985192381,-90.4441761,28.74009215,0,1.912719965,0,0,0,0,6.363979816,0
1135,1985192381,-91.33132702,28.74004099,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1136,1985192381,-91.50955321,28.73927344,0,1.561949968,0,0,14.45388985,0,2.772249937,0
1137,1985192381,-90.11033699,28.73873047,0,0,0,0,0,0,0,0
1138,1985192381,-89.91681672,28.73816974,0,0,0,0,0,0,11.70831013,0
1139,1985192381,-89.91793333,28.7365,0,0,0,0,0,0,11.70831013,0
1140,1985192381,-90.10878333,28.73578333,0,0,0,0,0,0,0,0
1141,1985192381,-91.6485673,28.73534261,0,0,0,0,14.70969009,0,3.227420092,0
1142,1985192381,-92.14531337,28.73487397,0,0,0,0,5.404109955,0,3.29343009,0
1143,1985192381,-92.97408756,28.73361182,0,0,0,0,0,0,1.250720024,0
1144,1985192381,-90.56598333,28.733,0,1.834089994,0,0,0,0,0,0
1145,1985192381,-92.63881667,28.73288333,0,0,0,0,0.89734,0,1.088279963,0
1146,1985192381,-90.23046321,28.73225668,0,2.054739952,0,0,0,0,0,0
1147,1985192381,-90.16843236,28.73221591,0,2.054739952,0,0,0,0,0,0
1148,1985192381,-90.41973005,28.73166559,0,1.912719965,0,0,0,0,6.363979816,0
1149,1985192381,-91.33294584,28.73058078,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1150,1985192381,-90.19573333,28.72933333,0,2.054739952,0,0,0,0,0,0
1151,1985192381,-92.44026944,28.72918253,0,2.335540056,0,0,1.140740037,0,0.77798003,0
1152,1985192381,-91.04664342,28.72856798,0,2.462899923,0,0,10.42109966,0,4.721310139,2.58562994
1153,1985192381,-91.65616812,28.72834936,0,0,0,0,14.70969009,0,3.227420092,0
1154,1985192381,-92.97714802,28.72751315,0,0,0,0,0,0,1.250720024,0
1155,1985192381,-90.16605326,28.72739359,0,0,0,0,0,0,0,0
1156,1985192381,-92.9749921,28.72698723,0,0,0,0,0,0,1.250720024,0
1157,1985192381,-91.3285684,28.72565091,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1158,1985192381,-90.41189876,28.72341704,0,1.674589992,0,0,0,0,7.879199982,0
1159,1985192381,-91.10908333,28.7223,0,0,0,0,11.25127983,0,6.191430092,0
1160,1985192381,-90.25931096,28.7222403,0,2.011689901,0,0,0,0,9.596269608,0
1161,1985192381,-90.85462253,28.72175727,0,0,0,0,0,0,1.624639988,1.79381001
1162,1985192381,-90.56930601,28.72080984,0,1.834089994,0,0,0,0,0,0
1163,1985192381,-91.32250873,28.71963937,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1164,1985192381,-93.85600701,28.71887681,0,0,0,0,0,0,0,0
1165,1985192381,-90.04492846,28.71736364,0,1.788709998,0,0,0,0,0,0
1166,1985192381,-90.86719034,28.71595385,0,0,0,0,0,0,1.624639988,1.79381001
1167,1985192381,-90.25903393,28.71420201,0,2.011689901,0,0,0,0,9.596269608,0
1168,1985192381,-92.97740212,28.71408148,0,0,0,0,0,0,1.250720024,0
1169,1985192381,-91.51807745,28.71247452,0,1.561949968,0,0,14.45388985,0,2.772249937,0
1170,1985192381,-91.94783785,28.71208079,0,1.342720032,0,0,9.085820198,0,3.352880001,1.569360018
1171,1985192381,-90.38317973,28.71193949,0,1.674589992,0,0,0,0,7.879199982,0
1172,1985192381,-90.36755773,28.71174542,0,1.674170017,0,0,0,0,8.737339973,0
1173,1985192381,-89.57974797,28.70955915,0,0,8.632470131,0,0,0,10.25981998,0
1174,1985192381,-92.44908889,28.70943111,0,2.335540056,0,0,1.140740037,0,0.77798003,0
1175,1985192381,-92.3956179,28.70941495,0,1.563570023,0,0,2.614929914,0,0.783860028,0
1176,1985192381,-91.32436896,28.7090609,0,0,0,0,7.696819782,0,5.315489769,2.03572011
1177,1985192381,-91.08521667,28.70866667,0,0,0,0,11.25127983,0,6.191430092,0
1178,1985192381,-90.57312349,28.70841385,0,1.834089994,0,0,0,0,0,0
1179,1985192381,-90.37281433,28.70790485,0,1.408280015,0,0,0,0,9.001810074,0
1180,1985192381,-93.85632346,28.70697105,0,0,0,0,0,0,1.098230004,0
1181,1985192381,-90.95157531,28.70688614,0,0,0,0,0,0,0,0
1182,1985192381,-90.98709167,28.706425,0,0,0,0,0,0,0,0
1183,1985192381,-90.06329199,28.70624053,0,0,0,0,0,0,12.14428997,0
1184,1985192381,-91.32027927,28.70541573,0,0,0,0,5.921420097,0,5.293590069,0
1185,1985192381,-91.01156667,28.7050198,0,0,0,0,7.317830086,0,0,0
1186,1985192381,-91.51460091,28.70463623,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1187,1985192381,-91.00165514,28.70452581,0,0,0,0,7.317830086,0,0,0
1188,1985192381,-91.00165514,28.70452581,0,0,0,0,7.317830086,0,0,0
1189,1985192381,-91.01156667,28.7044812,0,0,0,0,7.317830086,0,0,0
1190,1985192381,-89.90496749,28.70438729,0,0,0,0,0,0,11.58230019,0
1191,1985192381,-89.68338723,28.70422709,0,7.951019764,11.93227005,14.50172043,0,0,15.29588985,0
1192,1985192381,-89.90593197,28.70414617,0,0,0,0,0,0,11.58230019,0
1193,1985192381,-90.97599095,28.70407215,0,0,0,0,0,0,0,0
1194,1985192381,-90.9787938,28.70383555,0,0,0,0,0,0,0,0
1195,1985192381,-90.96685227,28.70378363,0,0,0,0,0,0,0,0
1196,1985192381,-92.80896584,28.70372648,0,0,0,0,1.145740032,0,1.004189968,0
1197,1985192381,-90.93677742,28.7028107,0,0,0,0,0,0,0,0
1198,1985192381,-90.93152887,28.70261226,0,0,0,0,0,0,0,0
1199,1985192381,-92.39725505,28.70227278,0,0.733539999,0,0,0,0,0.717239976,0
1200,1985192381,-94.10472903,28.70218333,0,0,0,0,0,0,0.947510004,0
1201,1985192381,-90.28426559,28.70167513,0,1.483700037,0,0,0,0,14.61979008,4.200590134
1202,1985192381,-90.34185262,28.70131161,0,1.408280015,0,0,0,0,9.001810074,0
1203,1985192381,-92.64531427,28.70035357,0,0,0,0,0.654049993,0,0.663860023,0
1204,1985192381,-90.07473333,28.7002,0,0,0,0,0,0,12.14428997,0
1205,1985192381,-91.3148874,28.69953427,0,0,0,0,5.921420097,0,5.293590069,0
1206,1985192381,-90.68298112,28.6988062,0,1.993860006,0,0,0,0,0,0
1207,1985192381,-90.25537353,28.69790827,0,1.483700037,0,0,0,0,14.61979008,4.200590134
1208,1985192381,-92.17058203,28.69784592,0,0,0,0,4.280940056,0,2.791280031,0
1209,1985192381,-91.72001408,28.69520127,0,0,0,0,8.313409805,0,6.38406992,0
1210,1985192381,-91.70811588,28.69488652,0,0,0,0,7.971950054,0,4.028719902,0
1211,1985192381,-91.09016112,28.6948726,0,0,0,0,3.946640015,0,0,0
1212,1985192381,-91.52203253,28.69418101,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1213,1985192381,-90.87022531,28.6933451,0,0,0,0,0,0,0,0
1214,1985192381,-90.32484627,28.69244453,0,1.442289948,0,0,0,0,12.83288956,8.359250069
1215,1985192381,-93.656477,28.69199484,0,0,0,0,0,0,1.12330997,0
1216,1985192381,-91.31018202,28.69107286,0,0,0,0,5.921420097,0,5.293590069,0
1217,1985192381,-91.71585671,28.68968429,0,0,0,0,8.313409805,0,6.38406992,0
1218,1985192381,-91.34968333,28.68896667,0,0,0,0,9.987389565,0,4.921120167,0
1219,1985192381,-92.39966566,28.68890803,0,0.733539999,0,0,0,0,0.717239976,0
1220,1985192381,-91.3517,28.68788333,0,0,0,0,9.987389565,0,4.921120167,0
1221,1985192381,-90.31364624,28.68775299,0,1.442289948,0,0,0,0,12.83288956,8.359250069
1222,1985192381,-92.18067158,28.68741372,0,0,0,0,4.280940056,0,2.791280031,0
1223,1985192381,-91.96306105,28.6867061,0,0.64763999,0,0,6.696790218,0,4.315790176,1.816470027
1224,1985192381,-90.9200737,28.68659437,0,0,0,0,0,0,0,0
1225,1985192381,-92.96375012,28.68637055,0,0,0,0,0,0,1.311089993,0
1226,1985192381,-91.35598333,28.68615,0,0,0,0,9.987389565,0,4.921120167,0
1227,1985192381,-91.51730443,28.68546433,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1228,1985192381,-89.64286855,28.68541202,0,8.376119614,12.90645027,16.60471916,0,0,18.53698921,0
1229,1985192381,-91.53283333,28.6849,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1230,1985192381,-91.36063333,28.68413333,0,0,0,0,9.987389565,0,4.921120167,0
1231,1985192381,-91.69244614,28.68345255,0,0,0,0,7.971950054,0,4.028719902,0
1232,1985192381,-92.18673092,28.6832761,0,0,0,0,4.280940056,0,2.791280031,0
1233,1985192381,-91.31259382,28.68260242,0,0,0,0,5.921420097,0,5.293590069,0
1234,1985192381,-91.3646,28.68225,0,0,0,0,9.987389565,0,4.921120167,0
1235,1985192381,-89.6676339,28.67998989,0,7.951019764,11.93227005,14.50172043,0,0,15.29588985,0
1236,1985192381,-90.91096667,28.67915,0,0,0,0,0,0,0,0
1237,1985192381,-90.58820462,28.67780241,0,1.783519983,0,0,0,0,0,0
1238,1985192381,-91.80292798,28.67739267,0,0,0,0,9.566539764,0,6.93735981,1.780069947
1239,1985192381,-91.32669183,28.67720719,0,0,0,0,5.921420097,0,5.293590069,0
1240,1985192381,-90.27280054,28.67605268,0,1.483700037,0,0,0,0,14.61979008,4.200590134
1241,1985192381,-91.37608333,28.67503333,0,0,0,0,14.21150017,0,3.896919966,0
1242,1985192381,-91.73706522,28.67471464,0,0,0,0,8.313409805,0,6.38406992,0
1243,1985192381,-90.47838333,28.67448333,0,1.750370026,0,0,0,0,6.985499859,0
1244,1985192381,-91.3231,28.67445,0,0,0,0,5.921420097,0,5.293590069,0
1245,1985192381,-91.52999174,28.67414474,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1246,1985192381,-92.18735,28.67411667,0,0,0,0,4.280940056,0,2.791280031,0
1247,1985192381,-90.26858517,28.67143662,0,1.483700037,0,0,0,0,14.61979008,4.200590134
1248,1985192381,-91.73799148,28.67143288,0,0,0,0,8.313409805,0,6.38406992,0
